Article Title,Article Link,Article Text,Article Summary,Article Image
"Judge 'cash at home' case: SC shares video and photos of charred notes at Justice Yashwant Varma's house, makes report of Delhi HC CJ public",https://timesofindia.indiatimes.com/india/supreme-court-shares-video-photos-of-cash-at-justice-yashwant-varmas-house/articleshow/119355290.cms,"Fire incident leads to discovery of cash

Justice Varma raises conspiracy concerns

Supreme Court demands answers

The source of the unaccounted cash.

Identification of the person who removed the burnt cash on the morning of March 15.

Preservation of all mobile data, including call logs and messages.

Three-judge inquiry panel formed

NEW DELHI: In a rare public disclosure, the Supreme Court on late Saturday night uploaded reports, photos, and videos related to allegations of unaccounted cash discovered at the official residence of Justice Yashwant Varma, a sitting judge of the Delhi High Court. The materials, now available on the court’s website, reveal the findings of an internal investigation and Justice Varma’s detailed response denying the allegations.The controversy erupted after a fire at Justice Varma’s official residence on March 14 led to the discovery of large quantities of cash. The Supreme Court’s decision to make these documents public signals the seriousness of the allegations and the judiciary’s commitment to transparency.According to the report by Delhi High Court Chief Justice Manmohan Upadhyay, the fire broke out in a storeroom of Justice Varma’s residence at approximately 11:30 PM on March 14. The fire was reported by Justice Varma’s personal secretary after being informed by household staff, reported Live Law.The next day, Chief Justice Upadhyay, along with the High Court’s Registrar, visited the bungalow and personally inspected the scene. The report mentions that the storeroom was located separately from the main living quarters and had limited access to Justice Varma’s servants, gardeners, and occasionally CPWD staff.The Delhi Police Commissioner shared with Chief Justice Upadhyay images and videos from the scene, which showed sacks of cash—some of it burnt. The Supreme Court has now released these materials publicly, offering an unprecedented look into the case.When shown the photographs of the cash, Justice Varma expressed concerns about a potential conspiracy against him. In his formal response to the Chief Justice of India, he categorically denied any connection to the cash or knowledge of how it arrived in the storeroom.“I unequivocally state that no cash was ever placed in that storeroom by me or any of my family members. The suggestion that this cash belonged to us is preposterous. The storeroom is an open, commonly used area near staff quarters, disconnected from my living spaces,” Justice Varma stated.He also criticized the media for what he described as premature and defamatory reporting. “I only wish that the media had conducted some enquiry before I came to be indicted and defamed in the press,” his response added.Following the initial inquiry, Chief Justice of India Sanjiv Khanna instructed Chief Justice Upadhyay to seek further clarification from Justice Varma on three critical points:Justice Varma has been explicitly asked not to delete any data from his phone.In light of the findings, the Supreme Court has formed a three-member committee to conduct an in-depth in-house inquiry. The panel members are Justice Sheel Nagu (Chief Justice, Punjab & Haryana High Court), Justice GS Sandhawalia (Chief Justice, Himachal Pradesh High Court) and Justice Anu Sivaraman (Judge, Karnataka High Court).Additionally, Justice Varma has been temporarily relieved from judicial duties. The Delhi High Court Chief Justice has been instructed not to assign him any further cases pending the outcome of the inquiry.","The Supreme Court on late Saturday night uploaded reports, photos, and videos related to allegations of unaccounted cash discovered at the official residence of Justice Yashwant Varma. The materials, now available on the court’s website, reveal the findings of an internal investigation. Justice Varma has denied any connection to the cash or knowledge of how it arrived in the storeroom.","https://static.toiimg.com/thumb/msid-119355263,imgsize-454219,width-400,resizemode-4/119355263.jpg"
Murdered Meerut man's mother says 'want to keep granddaughter with us' - 'What if Muskan did something to the child?',https://timesofindia.indiatimes.com/india/murdered-meerut-mans-mother-says-want-to-keep-granddaughter-with-us-what-if-muskan-did-something-to-the-child/articleshow/119349284.cms,"The accused in Meerut murder

NEW DELHI: The mother of Meerut man Saurabh Rajput , who was allegedly murdered by his wife Muskan Rustogi and her lover Sahil Shukla, has made an emotional appeal for justice, demanding the strictest punishment for those responsible. She has urged Prime Minister Narendra Modi and Uttar Pradesh chief minister Yogi Adityanath to intervene and ensure a thorough investigation into the case.Speaking to ANI, Saurabh’s mother expressed her deep anguish and also called for her granddaughter to be brought to them. ""She is our granddaughter; we have the right to see her. If the mother could harm her own husband, what if she did something to the child too? We haven't seen her since the incident, and we want to keep her with us,"" she said.She also questioned how her son’s wife managed to escape after committing such a crime. ""Where did she find the courage to kill her husband and leave so easily? She is roaming freely with her lover. Who is he? Where did she go with him? There must have been some planning behind this. She did not act alone,"" she added.Demanding the death penalty for those involved, she said, ""Those responsible for my son's murder should be hanged. I appeal to Modi ji and Yogi ji for justice. The investigation should be conducted by any agency — crime branch, CBI, or anyone — but I need to know every detail. What happened? What was the reason? Was there a fight between them? I need all the answers.""Saurabh's mother also questioned the events leading up to the murder. ""If my son had been facing such serious problems, he would have told me something. He came home on the night of March 3 but never mentioned anything. If he had been troubled, he would have said something. That girl never used to do any household work, and the neighbors also knew about their issues.""Meanwhile, Saurabh's post-mortem report mentioned that his heart was punctured by deep stab wounds, head was severed from the body, both hands were cut off from the wrist and his legs were bent backwards, suggesting an attempt to fit the body in a drum.Medical experts concluded that Saurabh's death was caused by severe shock and massive blood loss. The post-mortem examination revealed three deep, forceful stab wounds to the heart, suggesting a sustained and brutal attack.","Meerut man Saurabh Rajput was allegedly murdered by his wife Muskan Rustogi and her lover Sahil Shukla. His mother has made an emotional appeal for justice, demanding the strictest punishment for those responsible. She has urged Prime Minister Narendra Modi and Uttar Pradesh chief minister Yogi Adityanath to intervene.","https://static.toiimg.com/thumb/msid-119349262,imgsize-81926,width-400,resizemode-4/119349262.jpg"
"'Told they were husband, wife, stayed in room all day': How 'killer' Meerut wife, her lover tried to evade police",https://timesofindia.indiatimes.com/india/told-they-were-husband-wife-stayed-in-room-all-day-how-killer-meerut-wife-her-lover-tried-to-evade-police/articleshow/119340721.cms,"'Presented themselves as husband and wife'

'Asked driver to bring a cake'

Sahil, Muskan's Holi celebration

Post-mortem reveals chilling details



NEW DELHI: Muskan Rastogi and her lover Sahil Shukla appeared to have planned an elaborate getaway in the wake of their shocking crime. The duo, accused of murdering Muskan’s husband, former Merchant Navy officer Saurabh Rajput , attempted to evade the authorities by fleeing to Himachal Pradesh immediately after the gruesome act. On March 4, Rajput was drugged, stabbed, dismembered, and his remains were concealed within a cement-filled drum in a chilling murder plot.Immediately after the murder, the pair drove away from Meerut and reached Kasol, in Himachal Pradesh, where they checked into a local hotel on March 10. During their six-day stay, they maintained an unusually low profile.According to the hotel operator, the couple presented themselves as husband and wife and remained secluded in their room, rarely venturing out, as reported by PTI. They avoided interactions with the staff, refused routine housekeeping, and left the room only once daily in a private car.According to PTI sources, Muskan's online conversations and audio exchanges with the cab driver, who transported her and her lover to Himachal Pradesh, were widely shared on social media.""One of the videos revealed that Muskan had sent a voice message to the driver via WhatsApp, requesting him to bring a cake,"" the police said.Another video showed Muskan celebrating her birthday with Sahil, feeding him cake. The duo smiling at the camera, their faces smeared with colours after celebrating Holi, with loud music blaring in the background.The calculated silence of Muskan and Sahil did little to disguise their frantic attempts at cover-up. Their actions were designed to create an illusion of normality; at check-out, they casually informed the hotel operator that they were returning from Manali en route to Uttar Pradesh.Also read: Muskan Rastogi, her lover Sahil Shukla played Holi days after murdering Saurabh Rajput Meanwhile, back in Meerut, a complaint from Rajput’s family finally set the wheels of justice in motion. The case gained momentum when Muskan’s father, Pramod Rastogi, compelled his daughter to confess the horrific details of the murder while on a scooter ride to the police station. It emerged that Muskan, under coercion and influence, had participated in the murder alongside Sahil—her accomplice who allegedly manipulated her into committing the unthinkable.The post-mortem of Saurabh Rajput revealed shocking details about his murder. His head was severed, both hands were amputated, and his legs were bent backward, indicating an attempt to fit the body into a drum. The autopsy confirmed he was stabbed three times in the heart, causing severe bleeding and shock. After dismembering his body, it was sealed in a drum filled with cement, preserving it. The body had to be painstakingly retrieved by cutting open the cement-filled drum.Police investigations soon uncovered that the body, dismembered and sealed in a cement drum, had been recovered from a house, leading to the arrest of both Muskan and Sahil on March 18. During questioning, Sahil reportedly confessed that on the night of the murder he had instructed Muskan: “You have to kill Saurabh if we are to start a new life.” He allegedly directed her to sit on her unconscious husband’s chest and, when she hesitated, guided her hand as she stabbed him in the heart three times.Adding another layer to the case, neighbours recalled Sahil’s eerie behaviour; he was often seen wearing kurtas adorned with ‘Mahakal’ inscriptions and was known for his reclusive habits, such as feeding stray cats and keeping his room cloaked in darkness.Muskan’s mother, Kavita, expressed her anguish and regret that her daughter had never confided in her, attributing Muskan’s secrecy to the possibility of being influenced by drugs or other undisclosed factors.","Muskan Rastogi and her lover Sahil Shukla appeared to have planned an elaborate getaway in the wake of their shocking crime. The duo, accused of murdering Muskan’s husband, former Merchant Navy officer Saurabh Rajput, attempted to evade the authorities. On March 4, Rajput was drugged, stabbed, dismembered, and his remains were concealed within a cement-filled drum in a chilling murder plot.","https://static.toiimg.com/thumb/msid-119341535,imgsize-750963,width-400,resizemode-4/119341535.jpg"
"'Puncture in heart, head severed, hands cut off, legs bent backwards': Autopsy reveals savagery of killing in Meerut murder",https://timesofindia.indiatimes.com/india/puncture-in-heart-head-severed-hands-cut-off-legs-bent-backwards-autopsy-reveals-savagery-of-killing-in-meerut-murder/articleshow/119338489.cms,"NEW DELHI: Saurabh Rajput's post-mortem report painted a horrifying picture of his brutal murder—his heart was punctured by deep stab wounds, head was severed from the body, both hands were cut off from the wrist and his legs were bent backwards, suggesting an attempt to fit the body in a drum.Former Merchant Navy officer Saurabh Rajput was allegedly murdered and dismembered by his wife, Muskan Rastogi, and her lover, Sahil Shukla, before being sealed inside a cement-filled drum.Medical experts concluded that Saurabh's death was caused by severe shock and massive blood loss. The post-mortem examination revealed three deep, forceful stab wounds to the heart, suggesting a sustained and brutal attack.""The blows from the sharp long knife pierced deep inside the heart,"" one of the doctors told news agency PTI.Superintendent of Police (City) Ayush Vikram Singh verified the post-mortem results. He said, ""Muskan brutally stabbed Saurabh in his heart, puncturing it. His neck was severed and both palms were cut off. The body was cut up into four pieces to fit it in the drum.""The medical team provided additional details about the concealment efforts. ""It was put in the drum and then filled with dust and cement. The body solidified in the cement and did not rot due to lack of air. The smell was not extremely foul,"" a post-mortem team member told PTI.The retrieval process required cutting open the drum and carefully removing the hardened cement.Also read: Muskaan Rastogi, her lover Sahil Shukla played Holi, celebrated birthday days after husband Saurabh Rajput's murder in Meerut Despite family opposition, Muskan and Saurabh married in 2016 following their courtship and had a daughter who is now six years old. Muskan and Sahil's relationship began after they reconnected through a WhatsApp group of former schoolmates in 2019.Saurabh Rajput was allegedly drugged and brutally stabbed to death by his wife and her lover on March 4. His body was dismembered and sealed inside a cement-filled drum to cover up the crime. Initially hidden in a bathroom overnight, his remains remained in the drum for two weeks.Following the murder, the couple took a vacation to Himachal Pradesh, deceiving Saurabh's family by sending messages from his phone to create the illusion that he was still alive.Singh previously said, ""Muskan manipulated Sahil through fake Snapchat messages, making him believe they were signs from his deceased mother. Days before Saurabh's return, she bought two knives, claiming they were for cutting chicken, and faked anxiety to obtain sedatives, which she later used to drug her husband before the attack.""""Muskaan exploited Sahil’s grief over his late mother, convincing him that she had reincarnated and was guiding him to kill Saurabh,"" Singh added.The crime came to light when Muskan eventually confessed to her parents, who alerted the police. Both Muskan and Sahil were arrested and charged with murder and destruction of evidence.Earlier, Muskan's parents admitted that their daughter had ""committed a big mistake."" Muskan’s father called for swift justice and said, ""the verdict, in this case, should come fast and I don't want anything less than capital punishment for her...what she did is very wrong...my son-in-law should get justice.""","Saurabh Rajput was allegedly murdered and dismembered by his wife, Muskan Rastogi, and her lover, Sahil Shukla. His heart was punctured by deep stab wounds, head was severed from the body, both hands were cut off from the wrist and his legs were bent backwards. Medical experts concluded that Saurabh's death was caused by severe shock and massive blood loss.","https://static.toiimg.com/thumb/msid-119340475,imgsize-26110,width-400,resizemode-4/119340475.jpg"
'Freeze Parliamentary constituencies for 25 more years': What first JAC meet on Fair Delimitation has asked from Centre,https://timesofindia.indiatimes.com/india/freeze-parliamentary-constituencies-for-25-more-years-what-first-jac-meet-on-fair-delimitation-has-asked-from-centre-stalin-pm-modi-centre-southern-states-chennai-hyderabad-resolution-2050/articleshow/119337293.cms,"The JAC unanimously resolved that

Any delimitation exercise carried out by the Union Government to improve the content and character of democracy should be carried out transparently, enabling political parties of all the States, State Governments and other stakeholders to deliberate, discuss and contribute in it.

Given the fact that the legislative intent behind the 42nd, 84th and 87th Constitutional amendments was to protect / incentivise States which have implemented population control measures effectively and the goal of national population on stabilisation has not yet been achieved, the freeze Parliamentary constituencies based on 1971 Census Population, should be extended by another 25 years.

The States which have effectively implemented the population control program and consequently whose population share has come down, should not be penalised. The Union Government must enact necessary constitutional amendments for this purpose.

The Core Committee consisting of Members of Parliament from the represented States will coordinate the parliamentary strategies to counter any attempts by the Union Government to undertake any delimitation exercise contrary to the principles mentioned above.

The Core Committee of MPs shall submit a Joint Representation on the above lines to the Hon'ble Prime Minister of India during the ongoing Parliamentary session.

The Political Parties from different states represented in the meeting will initiate efforts to bring about appropriate Legislative Assembly resolutions in their respective States on the issue and communicate the same to Union Government.

The JAC will also undertake necessary efforts to disseminate information on the history and context of past delimitation exercises and the consequences of the proposed delimitation among the citizens of their respective States, through a coordinated public opinion mobilization strategy.

Tamil Nadu chief minister MK Stalin on Saturday convened the inaugural meeting of the Joint Action Committee (JAC) in Chennai, aimed at opposing the central government's proposed delimitation exercise . This initiative has garnered significant attention from various southern states, which fear that the exercise could undermine their political representation and rights.Stalin described the meeting as a ""historic day"" for India's federal structure, emphasising that it marked the beginning of a movement to safeguard the interests of states that have effectively implemented population control measures .""Today will be etched in history as the day when states that have contributed to our nation's development came together to safeguard its federal structure by ensuring fair delimitation,"" said CM Stalin.Stalin's remarks underscored concerns that if the delimitation proceeds based on future census data, states like Tamil Nadu could lose parliamentary representation, which he argued would compromise their rights and erode democracy itself.""This is more than a meeting. It is the beginning of a movement that will shape the future of our country,"" he said at the start of the meeting.The meeting was attended by leaders from several southern states, including Kerala, Telangana, and Punjab. However, it faced opposition from Tamil Nadu's BJP faction, which staged protests against the JAC's proceedings.Stalin futher said that the next meeting of the JAC would take place in Hyderabad, urging all opposition parties to unite against what he termed an unfair delimitation process.","Tamil Nadu chief minister MK Stalin convened the inaugural meeting of the Joint Action Committee (JAC) in Chennai. The initiative has garnered significant attention from various southern states, which fear that the exercise could undermine their political representation and rights. However, it faced opposition from Tamil Nadu's BJP faction, which staged protests against the JAC's proceedings.","https://static.toiimg.com/thumb/msid-119337411,imgsize-1520613,width-400,resizemode-4/119337411.jpg"
"CBI closes actor Sushant Singh Rajput death case, clears Rhea Chakraborty",https://timesofindia.indiatimes.com/india/cbi-closes-actor-sushant-singh-rajput-death-case-clears-rhea/articleshow/119355165.cms,"CBI closes actor Sushant Singh Rajput death case, clears Rhea

CBI closure reports in 2 cases tied to Rajput death filed in Patna, Mumbai

NEW DELHI/MUMBAI: Four-and-a half years after it began probing the death of actor Sushant Singh Rajput , the CBI is learned to have closed the case and given a clean chit to actor Rhea Chakraborty , bringing curtains on a case that had gripped the country, reports Rajshekhar Jha. Rajput was found dead at his Bandra flat on June 14, 2020.The probe agency is learned to have filed a closure report in two of the cases it was investigating, sources said. While one case was filed in Aug 2021 in Patna by Rajput's father against Rhea, her kin and others, the other was filed in Sept by Rhea against Rajput's sister and doctor.The closure report in both was filed in a special Mumbai court, sources said.Rhea's lawyer Satish Maneshinde said, ""Rhea Chakraborty had to undergo untold miseries and was behind bars for 27 days for no fault of hers until Justice Sarang V Kotwal released her on bail. I salute her and her family for having kept silent and yet suffered the inhuman treatment they were meted out. Innocent people were hounded and paraded before the media and investigative authorities. I hope this does not repeat in any case.""Rajput was found dead 6 days after his PR manager Disha Salian fell off the 14th floor of a Malad tower and died.Rajput was found dead at his Bandra apartment on June 14, 2020, six days after his PR manager Disha Salian died. Mumbai police , which first probed the case, termed it as a case of suspected suicide, although no suicide note had been found. The provisional post-mortem suggested the cause of death was asphyxia due to hanging.Coincidentally, on Wednesday, Disha's father Satish Salian alleged his daughter was gangraped and murdered. He has filed a plea demanding a CBI probe into her death, alleging that Rajput was visibly frightened and repeatedly expressed fear that ""those people"" responsible for her death would not spare him and that he would be killed. He has said both deaths are interconnected and part of a larger conspiracy.The CBI FIR in Rajput's case named Rhea and her kin Indrajit Chakraborty, Sandhya and Showik apart from her associates Samuel Miranda and Shruti Modi.The FIR, initially filed by Bihar police , had sections of IPC related to criminal conspiracy, abetment of suicide, wrongful restraint, wrongful confinement, theft, criminal breach of trust, cheating and criminal intimidation.After Rajput's cremation at Vile Parle's Pawan Hans crematorium, Mumbai police began their investigation, recording statements from film and casting director Mukesh Chhabra, Rajput's girlfriend Rhea, and his managerial staff. In July that year, producer Sanjay Leela Bhansali was questioned, stating he had offered Rajput four films, but eventually featured in none.Rhea, who confirmed being in a relationship with Rajput on Twitter (now X), demanded a CBI inquiry. Mumbai police also recorded statements of filmmaker Aditya Chopra and three psychiatrists.Meanwhile, an FIR was registered against Rhea in Patna on July 28, and a team of Bihar police reached Mumbai to probe the case.The Enforcement Directorate inquired about the money laundering angle in the case and questioned Rhea but they found no substance against her. Subsequently, the NCB initiated a probe against her along with others on allegations of procurement of drugs for Rajput which led to her arrest. In Aug 2021, the CBI filed an FIR against Rhea and others, and the ED too summoned her for questioning.An AIIMS forensic team was roped in by the CBI on Aug 22, and the ED unearthed a drug angle in the case, involving the Narcotics Control Bureau .In Sept 2021, Rhea filed an FIR against Rajput's sisters and doctor, which was transferred to the CBI as well.This is the second case which has been closed as well, sources said.In Oct, reports emerged that the AIIMS panel had dismissed the murder theory, although the CBI stated they were probing all angles.","CBI closes actor Sushant Singh Rajput death case, clears Rhea Chakraborty. Rajput was found dead at his Bandra flat on June 14, 2020. Rhea confirmed being in a relationship with Rajput on Twitter (now X)","https://static.toiimg.com/thumb/msid-119355225,imgsize-533146,width-400,resizemode-4/119355225.jpg"
"Judge 'cash at home' case: CJI sets up 3-member panel, orders in-house inquiry into allegations against Justice Yashwant Varma",https://timesofindia.indiatimes.com/india/judge-cash-case-cji-sets-up-3-member-panel-orders-in-house-inquiry-into-allegations-against-justice-yashwant-varma/articleshow/119347362.cms,"No judicial work



A three-member committee has been constituted by Chief Justice of India Sanjiv Khanna to conduct an inquiry into allegations against Justice Yashwant Varma , a sitting Judge of the High Court of Delhi. The committee comprises Justice Sheel Nagu, Chief Justice of the High Court of Punjab & Haryana, Justice GS Sandhawalia, Chief Justice of the High Court of Himachal Pradesh, and Anu Sivaraman, Judge of the High Court of Karnataka.Allegations surfaced against Justice Varma after a fire at his official residence led to the alleged discovery of a significant amount of cash. Initial reports put the amount at Rs 15 crore, although this figure has not been officially confirmed.The Supreme Court's in-house inquiry procedure dictates that when allegations arise against a High Court judge, the Chief Justice of India, after a preliminary inquiry, forms a committee of three judges to investigate the matter after seeking a response from the judge in question.Significantly, the Chief Justice of the High Court of Delhi for the time being has been asked not to assign any judicial work to Justice Yashwant Varma. The report submitted by the Chief Justice of the High Court of Delhi, response of Justice Yashwant Varma, and other documents, are being uploaded on the Supreme Court website.Following the alleged discovery of the unaccounted cash, the Supreme Court collegium had convened a meeting and the Chief Justice of the High Court of Delhi, D K Upadhyay, was asked to file a report regarding the allegations against Justice Varma. The report was submitted on March 21.In another decision, which the SC has clarified was not connected to the allegations, Justice Varma was transferred back to his parent court in Allahabad.The Supreme Court has emphasised that the proposal for Justice Varma's transfer was independent of any ongoing inquiry into the cash allegations.In February 2018, the Central Bureau of Investigation had named Justice Varma as an accused in the Simbhaoli Sugar Mill fraud case involving a ₹97.85 crore loan misappropriation. Justice Varma was a non-executive director of the company at the time. Although the CBI launched a probe, the case seemingly lost momentum, and a subsequent court order to resume the investigation was overturned by the Supreme Court in 2024, effectively ending the inquiry.","Allegations surfaced against Justice Varma after a fire at his official residence led to the alleged discovery of a significant amount of cash. Initial reports put the amount at Rs 15 crore, although this figure has not been officially confirmed. The Chief Justice of the High Court of Delhi for the time being has been asked not to assign any judicial work to Justice Yashwant Varma.","https://static.toiimg.com/thumb/msid-119347585,imgsize-1096657,width-400,resizemode-4/119347585.jpg"
India hits out at Pakistan for hosting Zakir Naik,https://timesofindia.indiatimes.com/india/india-hits-out-at-pakistan-for-hosting-zakir-naik/articleshow/119324507.cms,"Zakir Naik

NEW DELHI: As ties remain frosty, there was no representation from the Indian side at the Pakistan National Day celebrations Thursday for the second year in succession. Addressing the event, Pakistan charge d’affaires Saad Ahmad Warraich said Pakistan desires peaceful ties with India and a new dawn can emerge in the relationship by enhancing mutual understanding , addressing mutual concerns and resolving longstanding issues, including J&K.MEA did not confirm if India had been invited for the event but said invitations or their acceptance dependon the nature of the relationship, while also hitting out at Pakistan for hosting Indian fugitive Zakir Naik . Spokesperson Randhir Jaiswal went on to recall India’s statement earlier this week in which it had said the main roadblock to peace is Pakistan’s support to cross-border terrorism . “This is not the first time that he (Naik) has been treated in Pakistan. And obviously, it shows, you know, the kind of approach his hosts have and what it means for us, and what it means in terms of giving so much of support to a person who is wanted here,” said Jaiswal.Warraich stressed in his address that Pakistan consistently sought friendly relations with other states based on principles of sovereign equality, mutual respect and peaceful coexistence. This edifying approach, he stated, had also guided Pakistan’s quest to seek peaceful relations with India, he noted. “South Asia, our shared home, should march forward with stable peace, equal security and shared prosperity.”",No representation from the Indian side at the Pakistan National Day celebrations for the second year in succession. Pakistan charge d’affaires Saad Ahmad Warraich said Pakistan desires peaceful ties with India. MEA did not confirm if India had been invited for the event but said invitations or their acceptance dependon the nature of the relationship.,"https://static.toiimg.com/thumb/msid-119324823,imgsize-23458,width-400,resizemode-4/119324823.jpg"
"'Fraudulent info, misrepresentations': How US embassy detected visa fraud by agents",https://timesofindia.indiatimes.com/india/fraudulent-info-misrepresentations-how-us-embassy-detected-visa-fraud-by-agents/articleshow/119282798.cms,"NEW DELHI: Following a complaint from the US embassy, Delhi Police on Thursday registered a case against 31 people, accusing them of running a large-scale visa fraud racket.According to the FIR, the embassy named visa applicants and agents operating from Punjab, Haryana, and other states, who were allegedly involved in forging documents such as bank statements, educational certificates, and employment records to obtain US visas.The fraudulent activities took place between May and August 2024, during which the embassy highlighted 21 alleged instances of conspiracy between agents and applicants to cheat the US government.""The agents are suspected of submitting fraudulent information on US online visa applications (DS-160s) and providing fraudulent documents to applicants in order to cheat the US Embassy in India and the US government, thereby obtaining US visas based on fraudulent information, misrepresentations, and fake documents,"" the FIR read.""During the period from May to August 2024, our office (US Embassy) conducted relevant investigations and compiled a comprehensive list of individuals linked to multiple IP addresses, suspected to be associated with visa consultants, document vendors (for educational certificates, bank documents, and employment certificates), passport delivery addresses, and education consultants,"" it read.During the investigation, the embassy found that several visa agents were charging applicants between Rs 1 lakh and Rs 15 lakh to arrange fake documents. In one such instance mentioned by the US Embassy, an agent promised to assist with an applicant’s visa for Rs 13 lakh.""On August 20, 2024, an individual identifying himself as Chamkaur Singh applied for a non-immigrant visa at the US Embassy in New Delhi. As part of the visa application process, Singh claimed on his online visa application that he was employed as a front desk operator at a company located in Punjab,"" the FIR stated.""However, during the stipulated interview with US Embassy officials on August 20, 2024, he admitted that he had never worked as a front desk operator and stated that a visa agent working at an immigration company in Punjab’s Batala entered incorrect information in his visa application to fill the one-year gap,"" the FIR mentioned.Singh further said that the company allegedly provided fake bank documents in his and his father’s name. ""Singh stated that he did not have access to or control of this account and that it was created by the agent solely for the purpose of his visa application. He further stated that his father had to pay Rs 13 lakh to the agent if the visa was issued,"" it added.A case under sections 318, 336, and 340 of the Bharatiya Nyaya Sanhita (BNS) and Section 66(D) of the Information Technology Act has been registered. Further raids are being conducted to track down more individuals involved in the network.This comes amid US president Donald Trump's ongoing crackdown on illegal immigrants after assuming office.The deportation of Indian nationals from the United States surged by 400% in the past three years, according to the US Immigration and Customs Enforcement (ICE) fiscal year 2024 annual report, released in December last year.The first US military flight that arrived on February 5 brought 104 deportees, with both men and women handcuffed and their feet shackled. The second flight, carrying 119 deportees, arrived on February 15. The third flight, with 112 deportees, landed on February 16, this time with only the men in shackles.","Delhi Police on Thursday registered a case against 31 people, accusing them of running a large-scale visa fraud racket. The embassy named visa applicants and agents operating from Punjab, Haryana, and other states. The fraudulent activities took place between May and August 2024.","https://static.toiimg.com/thumb/msid-119282763,imgsize-2324781,width-400,resizemode-4/119282763.jpg"
"ED acts against judge in Rs 50cr payout scam, seizes 24 assets",https://timesofindia.indiatimes.com/india/ed-acts-against-judge-in-rs-50cr-payout-scam-seizes-24-assets/articleshow/119354952.cms,"ED acts against judge in Rs 50cr payout scam, seizes 24 assets

NEW DELHI: Two months after it conducted searches on the premises of a railway claims tribunal judge in Patna, R K Mittal, and his associates in a case of Rs 50 crore fraudulent withdrawal of death compensations, ED on Friday attached 24 properties belonging to the accused.This was not the first time the agency had acted against a judge accused of alleged bribery or association with fraudsters engaged in fixing benches and cultivating judges for favourable judgments. Apart from the known instances, the agency is also learned to be keeping a close surveillance on conflicts of interest of judges and alleged efforts to bribe them.On Aug 10 in 2023, ED arrested Panchkula's former special court judge Sudhir Parmar in connection with alleged bribery and for favouring accused in a money laundering case against real estate developer IREO and its promoter Lalit Goyal.Goyal was arrested by the agency just a month before it took Parmar into custody. Panchkula's special CBI court judge was suspended by Punjab and Haryana high court in April that year after agencies produced ""incriminating evidence"" against him for allegedly favouring the IREO promoters accused in a money laundering investigation .ED later arrested Goyal's associates and promoters of M3M, Basant Bansal and Pankaj Bansal, in a separate case. ED in its remand note had claimed that ""Sudhir Parmar (the Panchkula judge) was showing favouritism to the accused Roop Bansal, his brother Basant Bansal, the owners of M3M, and Lalit Goyal, the owner of IREO Group, in lieu of undue advantages"".In yet another case, while probing the Chhattisgarh PDS scam pertaining to the period of the previous Congress-led govt of Bhupesh Baghel, ED came across evidence of alleged liaisoning between two senior IAS officers who were accused in the case and a judge of the Chhattisgarh high court influencing the trial.ED brought the issue to the notice of Supreme Court, which transferred the judge in question to Patna high court, an action similar to what the SC collegium had proposed in case of a judge of Delhi high court after alleged recovery of a huge pile of cash from his residence.In the case of Chhattisgarh HC judge, as reported by TOI, ED had told SC that two IAS officers, Anil Tuteja and Alok Shukla, ""were in touch with the high court judge who granted bail to Shukla"". The agency further alleged that the then advocate general of the state had been liaising between the two accused and the judge, indirectly alleging quid pro quo in relief granted to the babus under investigation in the PDS scam.","Two months after it conducted searches on the premises of a railway claims tribunal judge in Patna, R K Mittal, and his associates, ED attached 24 properties belonging to the accused. This was not the first time the agency had acted against a judge accused of alleged bribery or association with fraudsters.","https://static.toiimg.com/thumb/msid-119354980,imgsize-424413,width-400,resizemode-4/119354980.jpg"
MEA: Expect Indian nationals abroad to comply with local laws and regulations,https://timesofindia.indiatimes.com/india/mea-expect-indian-nationals-abroad-to-comply-with-local-laws-and-regulations/articleshow/119319290.cms,"As Indian nationals face the ire of US authorities for supporting Hamas, the Indian govt said Friday it expects Indian nationals abroad to comply with local laws and regulations. The government also said that neither Badar Khan Suri, a Georgetown University teacher detained earlier this week, or Ranjini Srinivasan, who had fled to Canada earlier fearing action, had contacted Indian authorities for help.""Neither the US government nor this individual has approached us or the Embassy. If they get in touch with us, then we will see how to best engage in this particular matter,'' said MEA spokesperson Randhir Jaiswal, speaking about Suri. Asked about the cancellation of Ranjana's visa, the official recalled India's position that ""when it comes to visa and immigration policy, it is something that lies within the sovereign functions of a country"".""We, on our side, we expect that when we have foreign nationals coming to India, they abide by our laws and regulations. And similarly, it is our expectation that when Indian nationals are abroad, they must also comply with local laws and regulations,'' added the official. Suri had been detained for allegedly spreading "" Hamas propaganda "".","Badar Khan Suri, a Georgetown University teacher detained earlier this week, or Ranjini Srinivasan, who had fled to Canada earlier fearing action, had contacted Indian authorities for help. Neither the US government nor this individual has approached us or the Embassy.","https://static.toiimg.com/thumb/msid-119326306,imgsize-45272,width-400,resizemode-4/119326306.jpg"
