Article Title,Article Link,Article Text,Article Summary,Article Image
"Virat Kohli celebrates 400th T20 milestone, honoured at IPL 2025 opening ceremony",https://timesofindia.indiatimes.com/sports/cricket/ipl/top-stories/virat-kohli-celebrates-400th-t20-milestone-honoured-at-ipl-2025-opening-ceremony/articleshow/119347769.cms,"Virat Kohli (PTI Photo)

NEW DELHI: Royal Challengers Benglauru (RCB) stalwart Virat Kohli was honoured with the ""IPL 18"" memento by BCCI president Roger Binny during the IPL 2025 opening ceremony.Kohli, who has been with RCB since the IPL's inception and captained the team from 2011 to 2023, is the tournament's highest run-scorer, with a record 8,004 runs in 252 matches. His outstanding tally includes eight centuries and 55 half-centuries.Despite a brilliant 2016 season where he scored 973 runs with four centuries, Kohli is yet to lift the IPL trophy, underlining the unpredictable nature of team sport.The occasion also marked Kohli’s 400th appearance in T20 cricket, a remarkable milestone. Before receiving his accolade, Kohli displayed his fun side by dancing with Bollywood icon Shah Rukh Khan to the hit song ""Jhoome Jo Pathaan"".SRK, with his characteristic enthusiasm, introduced Kohli on stage, calling him “the King of 22 yards and a billion hearts”.Following Kohli’s felicitation, Kolkata Knight Riders (KKR) batter Rinku Singh joined SRK for a lively dance to ""Lutt Putt Gaya"".Both captains, RCB’s Rajat Patidar and KKR’s Ajinkya Rahane, were invited on stage after the performances.Patidar shared his excitement about leading RCB, expressing his confidence in the team and the support of the fans.Rahane, on the other hand, spoke about the importance of patience and continuous improvement in his game.After the ceremony, Patidar won the toss and opted to field, putting defending champions KKR to bat. The teams, filled with energy and anticipation, prepared for an exciting IPL 2025 season opener.","Royal Challengers Benglauru (RCB) stalwart Virat Kohli was honoured with the ""IPL 18"" memento by BCCI president Roger Binny. Kohli is the tournament's highest run-scorer, with a record 8,004 runs in 252 matches.","https://static.toiimg.com/thumb/msid-119348953,imgsize-54034,width-400,resizemode-4/119348953.jpg"
'Morne Morkel got lucky or else I would've smashed him': Manvinder Bisla recalls Virat Kohli facing India bowling coach,https://timesofindia.indiatimes.com/sports/cricket/ipl/morne-morkel-got-lucky-or-else-i-wouldve-smashed-him-manvinder-bisla-recalls-virat-kohli-facing-india-bowling-coach/articleshow/119343154.cms,"Royal Challengers Bengaluru batter Virat Kohli in IPL.

Go Beyond The Boundary with our YouTube channel.

RCB in IPL 2025: Royal Challengers Bengaluru chase maiden title

Team India batter Virat Kohli is well known for his confidence and desire to dominate the best bowlers in the business, smashing runs fearlessly even when other batters around him struggle to score. Kohli showcased the same passion and hunger to excel while facing former South Africa pacer and current Team India bowling coach Morne Morkel , during an IPL 2015 match against Kolkata Knight Riders (KKR).""Kohli was watching Morkel bowl during a practice session held before the match. The deliveries were bouncing massively. Kohli said, 'I will smash Morkel for fours and sixes tomorrow to all parts of the ground'. He seemed pretty confident of a solid knock despite the bounce being generated,"" said former Royal Challengers Bangalore (RCB) batter Manvinder Bisla during an exclusive interaction with TimesofIndia.com.""Kohli started off confidently against KKR but eventually got dismissed for 13 by Morkel, following a catch down leg by Robin Uthappa. Usually, most players are down on confidence after being dismissed and doubt themselves but Kohli's reaction was quite interesting in this situation. While walking back, Kohli kept telling himself, 'Today, he got lucky otherwise I would have definitely smashed him for many sixes and scored a half-century at least. I am going to smash Morkel for a lot of runs the next time I face him',"" added Bisla.The former RCB and KKR batter also shared an anecdote from an IPL 2011 match between KKR and Mumbai Indians (MI), where former Indian pacer Lakshmipathy Balaji failed to defend 21 runs off the last over. Ambati Rayudu smashed a six off the last ball of the match, resulting in MI pulling off a thrilling win.""KKR head coach Dav Whatmore was absolutely furious in the dressing room after the match. However, KKR captain Gautam Gambhir came, put his arm around Balaji's shoulder and said, 'Nobody will say anything to him. We are all collectively responsible for this',"" stated Bisla.",Virat Kohli is well known for his confidence and desire to dominate the best bowlers in the business. Kohli showcased the same passion and hunger to excel while facing former South Africa pacer and current Team India bowling coach Morne Morkel during an IPL 2015 match against Kolkata Knight Riders.,"https://static.toiimg.com/thumb/msid-119343146,imgsize-65256,width-400,resizemode-4/119343146.jpg"
"India to host 2025 Women's World Cup in September, opening ceremony at Vizag; Guwahati to stage maiden Test vs South Africa",https://timesofindia.indiatimes.com/sports/cricket/news/india-to-host-2025-womens-world-cup-in-september-opening-ceremony-at-vizag-guwahati-to-stage-maiden-test-vs-south-africa/articleshow/119340928.cms,"Logo of the Board of Control for Cricket in India (BCCI).

Go Beyond The Boundary with our YouTube channel.

IPL 2025: How will KKR, MI, CSK, SRH, RCB fare this season?

Duleep Trophy

set to return to zonal format

India win Champions Trophy title; Rohit Sharma confirms he's not retiring

Uniformity in pay for scorers

Mumbai: India will tentatively host the Women's ODI World Cup in September this year, with the opening ceremony of the global tournament and the first match scheduled for Vizag , while Guwahati will stage its maiden Test match when it hosts the second Test between India and South Africa in Nov, it was decided after a meeting of the BCCI Apex Council in Kolkata on Saturday.The other venues of the Women's World Cup will be Mullanpur in Punjab, Indore, Trivandrum, and Guwahati. As per sources in the BCCI, this list of venues may be altered in case of any emergency.The India senior men's team will play a two-Test home series against West Indies in the first week of October. The first Test will be held in Mohali, while the second Test will be held at the Eden Gardens in Kolkata from October 10-14.India will also play a full-fledged series at home against South Africa in November, 2025. The first Test will take place at Delhi and the second at Guwahati, which will be held from Nov. 22 to 26.After the Test series, India will play a three-match ODI series against South Africa, with the matches scheduled to be held at Ranchi, Raipur and Vizag on November 30, December 3 and December 6. The ODI series will be followed by a five-match T20I series against the Proteas, with Cuttack, Nagpur, Dharamsala, Lucknow and Ahmedabad set to stage the matches on December 9, 11, 14, 17 & 19.Meanwhile, zonal format is set to return for the Duleep Trophy, with six zones competing for the title. As has been the norm in the last few years, India's 2025-26 domestic season will kick off with the Duleep Trophy.The Duleep Trophy was reinstated to its zonal format for this season after quite a few state associations, during the BCCI's Annual General Meeting in Sept last year, voiced their concern over the way the tournament was conducted, with four teams-India A, India B, India C, and India A, which were picked by the national selectors. This time, though, the teams are likely to be picked by the zonal selectors, with one state's chief selector chairing the meeting.Meanwhile, the BCCI has decided to introduce a uniformity in the payment of scorers, which means that every scorer will get Rs 15,000 per domestic match by the state associations for international assignments hosted by them .",India will tentatively host the Women's ODI World Cup in September this year. Guwahati will stage its maiden Test match when it hosts the second Test between India and South Africa in Nov. The India senior men's team will play a two-Test home series against West Indies in the first week of October. Zonal format is set to return for the Duleep Trophy.,"https://static.toiimg.com/thumb/msid-119341157,imgsize-36890,width-400,resizemode-4/119341157.jpg"
"MS Dhoni asked CSK to support me financially, send me to Australia: Sudeep Tyagi on shoulder injury",https://timesofindia.indiatimes.com/sports/cricket/ipl/ms-dhoni-asked-csk-to-support-me-financially-send-me-to-australia-sudeep-tyagi-on-shoulder-injury/articleshow/119340544.cms,"Chennai Super Kings, guided by former captain MS Dhoni, have been praised for their unwavering support to players like Sudeep Tyagi, helping with his injury recovery and training. Dhoni's unique decision-making also benefited Ravichandran Ashwin significantly, showcasing his visionary leadership on and off the field.","Chennai Super Kings have been praised for their unwavering support to players like Sudeep Tyagi, helping with his injury recovery and training. Dhoni's unique decision-making also benefited Ravichandran Ashwin, showcasing his visionary leadership on and off the field.","https://static.toiimg.com/thumb/msid-119340682,imgsize-63746,width-400,resizemode-4/119340682.jpg"
Argentina edge closer to World Cup qualification with victory over Uruguay,https://timesofindia.indiatimes.com/sports/football/top-stories/argentina-edge-closer-to-world-cup-qualification-with-victory-over-uruguay/articleshow/119331480.cms,"Argentina's Thiago Almada, (11) celebrates scoring his side's first goal against Uruguay with teammates during a qualifying soccer match for the FIFA World Cup 2026 in Montevideo, Uruguay. (AP/PTI)

Go Beyond The Boundary with our YouTube channel.

Argentina moved closer to securing their spot in the 2026 World Cup after defeating Uruguay 1-0 in Montevideo on Friday, thanks to a brilliant goal from Thiago Almada.The match appeared to be heading towards a draw against Uruguay, who had previously defeated Argentina 2-0 in Buenos Aires during the qualifying rounds.The decisive moment came when Almada, the 23-year-old attacking midfielder, received the ball on the edge of the area and unleashed a powerful shot into the top corner, beyond Uruguay goalkeeper Sergio Rochet's reach.Argentina's otherwise strong performance was slightly marred in stoppage time when Nicolas Gonzalez received a red card for a dangerous high boot challenge on Uruguay's Nahitan Nandez.Argentina coach Lionel Scaloni expressed satisfaction with his team's performance, particularly in Messi's absence due to injury.""How can I not be satisfied? Not just for the result -- but for how they gave it their all. The satisfaction comes from the fact that the team played a complete match. When one player is missing, another comes in (...) we have enough to go out onto the field calmly, but the team is there.""Argentina can become the first South American team to qualify for the 2026 World Cup in the United States, Canada and Mexico if they defeat Brazil in Buenos Aires on Tuesday.Argentina currently leads the South American qualifying group with 28 points from 13 games, followed by Ecuador in second place with 22 points and Brazil in third with 21 points.Uruguay holds fourth position with 20 points from 13 matches, just ahead of Paraguay on goal difference.The victory guarantees Argentina at least a seventh-place finish, ensuring them a minimum of an inter-confederation playoff spot, with the top six teams qualifying directly for the World Cup.In another South American qualifier, Ecuador strengthened their qualification chances by defeating Venezuela 2-1, with veteran striker Enner Valencia scoring both goals.Ecuador is pursuing their fifth World Cup appearance in the nation's history.Ecuador's coach Sebastian Beccacece commented on the team's performance while emphasizing the importance of staying focused.""When things are going well, like today when we've won three games in a row, we have to be cautious, calm, humble, and have a lot of discipline to continue growing in what's coming up.""","Argentina defeated Uruguay 1-0 in Montevideo on Friday. Thiago Almada scored the only goal of the game. Argentina can qualify for the 2026 World Cup in the United States, Canada and Mexico. Ecuador defeated Venezuela 2-1 to strengthen their qualification chances.","https://static.toiimg.com/thumb/msid-119331532,imgsize-135486,width-400,resizemode-4/119331532.jpg"
Kerala Blasters did no wrong: AIFF,https://timesofindia.indiatimes.com/sports/football/top-stories/kerala-blasters-did-no-wrong-aiff/articleshow/119330831.cms,"Representational image (Reuters Photo)

PANAJI: The All India Football Federation ( AIFF ) has told NorthEast United FC that Kerala Blasters cannot be punished for fielding Dusan Lagator, who had a pending suspension at the time of his transfer from Hungarian club Debreceni VSC to India.NorthEast had appealed with FIFA’s dispute resolution chamber.A January signing, the Montenegro midfielder was a second-half substitute against NorthEast in their goalless draw in Kochi and served his suspension in the next game against East Bengal.“There is no violation from either the club or the federation,” AIFF secretary general P Anilkumar told TOI on Friday. “NorthEast’s protest has been overruled. As per our records, there is no violation.”The AIFF swung into action after being informed by FIFA that the dispute between NorthEast and Blasters was of a “national dimension, the eligibility of a player in a competition falling under the auspices of AIFF.”","Kerala Blasters cannot be punished for fielding Dusan Lagator, who had a pending suspension at the time of his transfer from Hungarian club Debreceni VSC to India. AIFF swung into action after being informed by FIFA that the dispute between NorthEast and Blasters was of a “national dimension”","https://static.toiimg.com/thumb/msid-119330840,imgsize-75016,width-400,resizemode-4/119330840.jpg"
"Hamza Choudhary lands, Bangladesh whips up a frenzy",https://timesofindia.indiatimes.com/sports/football/top-stories/hamza-choudhary-lands-bangladesh-whips-up-a-frenzy/articleshow/119291206.cms,"Hamza Choudhury (Photo Source: X)

Go Beyond The Boundary with our YouTube channel.

PANAJI: Hamza Choudhury ’s arrival in Bangladesh earlier this week, sparked a never-before frenzy for a footballer in south Asia. The midfielder’s car was mobbed by supporters, everyone wanted a piece of him, a touch, a selfie, good enough even if he caught the eye. And there was so much Hamza had to do, including, among other things, a meeting with the adviser for Youth and Sports to the Interim Government.All this, before the team left for India for the opening group clash of the Asian Cup 2027 final round qualifiers on Thursday.Hamza, 27, you could say, is no ordinary footballer. No Lionel Messi, but with 57 Premier League appearances for Leicester City until Januay this year, he’s the highest profile footballer to represent a south Asian country in internationals.Until his loan move to Championship side Sheffield United in January, the Foxes academy graduate was the only British Asian playing in the Premier League in over two decades. Zesh Rehman, of Pakistani origin, was the first British Asian to start a Premier League match, turning out for Fulham in 2003.The Birmingham-born Rehman chose to represent hosts Pakistan at the 2005 SAFF Championship — a tournament where incidentally, a 20-year-old striker called Sunil Chhetri made his international debut for India.Rehman went on to make 22 appearances for the Pakistan national team, even captaining the side. On Thursday it was a similar feeling towards the east of the region.“It feels like our Messi is here,” Bangladesh captain Jamal Bhuyan told reporters during the team’s official media briefing prior to Thursday’s departure. “The excitement is five times greater than when I first arrived. Hamza is a Premier League player, it’s a huge boost for us,” added Bhuyan.Bhuyan’s own story is equally fascinating. After showing promise as a junior in Denmark, he was on the verge of breaking into the senior team when he was caught in the crossfire of gang-related gunfire in the Danish capital, a bullet hitting his head and putting him into coma.His career slowed down, and in 2013, he eventually returned to Bangladesh. Five years later, he rose to become captain. Hamza is even more special. Born to a Grenadian father and a Bangladeshi mother, Hamza made seven appearances for England Under-21s and chose to represent Bangladesh in senior international football , thanks to his ancestry. The defensive midfielder is expected to make his international debut against India in Shillong on Tuesday.India go into the fixture on the back of a 3-0 friendly win against the Maldives on Wednesday. There were two goals from set-pieces; Rahul Bheke scored in his second successive game, Liston Colaco scored his first in India colours, but more importantly, Sunil Chhetri, coaxed out of retirement at 40 by coach Manolo Marquez, showed just why he can still be counted to deliver.For Bangladesh, who would have been watching closely, it’s Hamza who they are counting upon.“You can’t compare Sunil Chhetri to Hamza. Sunil has done great things for India, but let’s be honest, Hamza is a Premier League player,” said Bhuyan, the poster boy of Bangladesh football, until Hamza’s arrival.At 185th, Bangladesh is the lowest-ranked team in the Asian Cup 2027 qualifiers group, which also has Hong Kong and Singapore. But Hamza’s inclusion has raised hopes of qualification to the continental showpiece for the first time.“One player cannot fully change one team, but it’s true that Hamza’s inclusion has raised expectations around the national team,” former Bangladesh national team coach Oscar Bruzon told TOI.Now with East Bengal, Bruzon spoke of the edge Hamza’s presence adds.“When you have a player from the Premier League, the standards rise and the players around you are motivated to do their best. The advantage for Bangladesh is more psychological,” he said.Bruzon is no stranger to football in Bangladesh. In the five years that he spent there, he won the Bangladesh Premier League four times with Basundhara Kings and, in addition to his club duties, took charge of the national team.“Bangladesh has strong players (physically), but they are missing a little bit of creativity in the middle. Hamza can play centre-back or defensive midfield, but I think they will try and bring him forward (more). There will be changes in some patterns of play. He is definitely of a different level, so everyone will have to adapt and adjust on the pitch.“Hamza will be very motivated,” pointed out Bruzon. “The craze is un - believable. I don’t think adaptation will be difficult because Bangladesh already has some technically good players. Tariq Kazi (Finland), for example, is young and talented defender. They are looking for others too playing in higher leagues.”","Hamza Choudhury is the highest profile footballer to represent a south Asian country in internationals. The Leicester City midfielder is expected to make his international debut against India in Shillong on Tuesday. Bangladesh are the lowest-ranked team in the Asian Cup 2027 qualifiers group, which also has Hong Kong and Singapore.","https://static.toiimg.com/thumb/msid-119291210,imgsize-28884,width-400,resizemode-4/119291210.jpg"
Injuries sour Indian football team's victory,https://timesofindia.indiatimes.com/sports/football/top-stories/injuries-sour-indian-football-teams-victory/articleshow/119290812.cms,"India's Brandon Fernandes was stretchered off after getting injured in friendly against Maldives in Shillong (Photo: Video grab)

Go Beyond The Boundary with our YouTube channel.

SHILLONG: Despite the first win in 2025, and one after 489 days, all is not well in the Indian camp.Late on Wednesday, Manolo Marquez was a worried man even after securing his first win after becoming India coach in July. Unable to pick the injured Lallianzuala Chhangte and Asish Rai for this FIFA window, Marquez will now miss winger Manvir Singh and midfielder Brandon Fernandes for the crucial AFC Asian Cup qualifier against Bangladesh here on Tuesday.While Manvir — in fine form for 2024-25 ISL Shield Winners Mohun Bagan Super Giant — was released from the squad ahead of the Maldives friendly that India won 3-0, Marquez said Brandon, too, is certain to miss the Bangladesh tie.“Brandon won’t be available, for sure. It’s really bad luck that we lost three players — in the last game of the ISL, Manvir on Tuesday during the break session and today Brandon,” he said after the game on Wednesday.One of the more influential players against Maldives till he was stretchered off from the ground in the 39th minute, Brandon also delivered the corner for Rahul Bheke’s opening goal on Wednesday.The Mumbai City attacking midfielder went down to the ground in great pain at the half-hour mark, before being able to carry on for only another 10 minutes. Marquez did not want to take any risk, and had Brandon substituted with Chennaiyin FC striker-winger Farukh Choudhary.The player was later seen with a heavily strapped knee.Brandon’s unavailability forces the coach now on finding an able replacement ahead of Tuesday’s competitive clash.“We will call someone. We will recover Brison, who was in the stands, but let’s see which player,” he said.Brison Fernandes, who had a fine season at FC Goa under Marquez himself, missed the Maldives tie with a minor injury. Marquez did not want to risk aggravating the niggle, but with Brandon out, he could step in after regaining match fitness in in the interim week.A contender for the ISL Emerging Player Award, the 23-year-old midfielder has seven goals and two assists in 22 appearances this season. With passing accuracy and a fine possession game, Brison has the ingredients to graduate into an asset under Marquez.Aiming for their third consecutive appearance in the Asian meet, India are clubbed with Hong Kong China, Singapore and Bangladesh in Group C of the qualifiers. With only one team progressing from each group, a winning start will be crucial to India’s fortune.",India beat Maldives 3-0 in a friendly in Shillong on Wednesday. Coach Manolo Marquez secured his first win in 489 days. India face Bangladesh in an AFC Asian Cup qualifier on Tuesday. Manvir Singh was released from the squad ahead of the Maldives friendly.,"https://static.toiimg.com/thumb/msid-119290835,imgsize-79668,width-400,resizemode-4/119290835.jpg"
Rasmus Hojlund imitates Cristiano Ronaldo's 'Siuuu' celebration - WATCH,https://timesofindia.indiatimes.com/sports/football/top-stories/rasmus-hojlund-imitates-cristiano-ronaldos-siuuu-celebration-watch/articleshow/119289808.cms,"Rasmus Hojlund

Go Beyond The Boundary with our YouTube channel. SUBSCRIBE NOW!

Denmark striker Rasmus Hojlund pulled off Cristiano Ronaldo 's trademark ""Siuuu"" celebration after netting the decisive goal against Portugal in a Nations League quarter-final clash on Thursday. However, he later clarified that the gesture was not meant to mock his ""idol.""The Manchester United forward struck in the 78th minute, securing Denmark a 1-0 first-leg victory over Ronaldo's Portugal. Meanwhile, the 40-year-old veteran endured a frustrating night, struggling to make an impact.Introduced as a substitute, Hojlund calmly slotted home the winning goal before mimicking the iconic celebration of former Manchester United and Real Madrid superstar Ronaldo.""I'm playing against the world's best footballer, my idol, and to score and become the (match) winner, it couldn't be better,"" Hojlund told Denmark's TV2.""It was not to mock him or anything, I've always said he has had great importance for me and my football career.""Scoring against him and Portugal is huge, I went to see him in 2009, where he scored from a free kick, and I've been a fan ever since.""Hojlund has previously expressed how he ""fell in love"" with football and Manchester United because of Ronaldo, who now plays for Al-Nassr in Saudi Arabia.The Denmark forward ended a goal drought for his club by scoring in Manchester United's win over Leicester City last weekend before following it up with the winner against Portugal.","Denmark striker Rasmus Hojlund pulls off Cristiano Ronaldo's ""Siuuu"" celebration. Hojl Lund scored the decisive goal against Portugal in a Nations League quarter-final clash. The Manchester United forward later clarified that the gesture was not meant to mock his ""idol""","https://static.toiimg.com/thumb/msid-119289832,imgsize-64680,width-400,resizemode-4/119289832.jpg"
Rasmus Hojlund scores as Denmark beat Portugal 1-0 in Nations League,https://timesofindia.indiatimes.com/sports/football/top-stories/rasmus-hojlund-scores-as-denmark-beat-portugal-1-0-in-nations-league/articleshow/119288922.cms,"Rasmus Hojlund

Go Beyond The Boundary with our YouTube channel. SUBSCRIBE NOW!

- 'Not to mock him' -

COPENHAGEN: Rasmus Hojlund earned Denmark a deserved 1-0 lead over Portugal in their Nations League quarter-final first leg clash on Thursday. The Manchester United forward delivered from the bench to split the teams in Copenhagen, providing the finishing touch Denmark previously lacked on a night where they dominated Roberto Martinez's side.The Spanish coach selected veteran Cristiano Ronaldo , 40, up front but the Al-Nassr striker was mostly frozen out of the game.Winners of the inaugural tournament in 2019, Portugal are aiming to become the first team to lift the Nations League trophy for a second time.However they will need to improve swiftly to reach the semi-finals as Denmark outclassed them and could have scored more on the night, with Christian Eriksen missing a penalty.""It was our worst performance in the last two years,"" Portugal coach Martinez admitted, speaking to RTP.""After a five-month break, we clearly didn't come out with the intensity we needed. Denmark's pressure was very effective.""We lacked a lot. We lacked intensity... the level of our performance is not at the level we expected.""Looking for their first win under coach Brian Riemer, who was appointed in October, the Danes were without injured captain Pierre-Emile Hojbjerg.Denmark piled on the pressure from the start, with debutant Mika Biereth charging down Diogo Costa's clearance, but the goalkeeper managed to escape with conceding only a corner.Jesper Lindstrom forced Costa into action again with an effort from distance, while Pedro Neto tested Kasper Schmeichel at the other end.The hosts won a penalty when Portugal defender Renato Veiga handled the ball but Costa produced a superb save to deny Eriksen.The Porto goalkeeper, an expert in saving spot kicks, dived low to his right to thwart the Manchester United midfielder.Costa made another stunning save from Biereth to keep his team level, as Denmark turned the screw.When the hosts finally beat Costa, Diogo Dalot was in the right place at the right time to clear Eriksen's effort off the line just before the break, after good work by Gustav Isaksen.Riemer's side stayed on top in the second half, with Costa saving an Eriksen free-kick, although Vitinha came close for Portugal, who showed occasional flashes of their quality on an otherwise lethargic display.Isaksen, a constant menace, had a shot deflected behind as Denmark started to fear their dominance would not translate into a lead. However Hojlund, on as a substitute, had other ideas.The striker, who ended a long Manchester United drought last weekend by scoring in his team's win at Leicester City, broke the deadlock by slotting home to cap a fine move.Eriksen spread the ball to another substitute, Andreas Skov Olsen, who picked out Hojlund with a low ball to finish coolly in the 78th minute.The forward imitated Ronaldo's jumping ""Siuuu"" celebration but said it was a tribute to the former Man United and Real Madrid superstar.""I'm playing against the world's best footballer, my idol, and to score and become the (match) winner, it couldn't be better,"" Hojlund told Denmark's TV2.""It was not to mock him or anything, I've always said he has had great importance for me and my football career.""Portugal's Bernardo Silva, making his 99th appearance for his country, had a penalty appeal late on waved away after falling under pressure from Patrick Dorgu in the box, and Schmeichel saved from Neto in the final stages.Portugal host Denmark in the second leg in Lisbon on Sunday.""Pressure is part of football, now it increases because we're one goal down, but we have time to correct that,"" Costa told RTP.""Everything is still up for grabs and we have to focus on that to give a reaction (to this defeat).""",Denmark beat Portugal 1-0 in their Nations League quarter-final first leg clash. Rasmus Hojlund scores the only goal of the game in the 78th minute. Portugal host Denmark in the second leg in Lisbon on Sunday. Portugal are aiming to become first team to lift the Nations League trophy for a second time.,"https://static.toiimg.com/thumb/msid-119289005,imgsize-42600,width-400,resizemode-4/119289005.jpg"
Chelsea sign Geovany Quenda and Dario Essugo with focus on young talent,https://timesofindia.indiatimes.com/sports/football/epl/top-stories/chelsea-sign-geovany-quenda-and-dario-essugo-with-focus-on-young-talent/articleshow/119254658.cms,"Go Beyond The Boundary with our YouTube channel.

Chelsea have shelled out a combine trasnfer fee of £62.5 million to bring in more young talent to their ranks in the form of Geovany Quenda and Dario Essugo from Sporting Lisbon , who confirmed the transfers on Wednesday.The 17-year-old Quenda would join for nearly £44 million, while Essugo, who is 20, will get a transfer fee of £18.5 million.Chelsea's recruitment strategy maintains its focus on young talent, with 17-year-olds Estevao Willian from Brazil and Kendry Paez from Ecuador set to arrive at the club for the upcoming season.Quenda, a skilled winger who had attracted interest from Manchester United and his former coach Ruben Amorim, will continue playing for Sporting until the conclusion of the 2024-25 season before arriving at Stamford Bridge.Essugo, who operates as a defensive midfielder, will spend the remainder of this season with Spanish side Las Palmas on loan before joining the London club.At Sporting, Quenda has secured his position in the primary squad and marked his Champions League debut in September, followed by his first league goal against Famalicao in October.In the defensive midfield position, Essugo has shown notable performances and could potentially serve as an alternative option to Moises Caicedo at Chelsea.","Chelsea have signed Geovany Quenda and Dario Essugo from Sporting Lisbon. The 17-year-old Quenda would join for nearly £44 million, while EssUGo, who is 20, will get a transfer fee of £18.5 million. Chelsea's recruitment strategy maintains its focus on young talent.","https://static.toiimg.com/thumb/msid-119254716,imgsize-38330,width-400,resizemode-4/119254716.jpg"
Guo Jiaxuan Chinese youth footballer dies after head injury in Spain,https://timesofindia.indiatimes.com/sports/football/top-stories/chinese-youth-footballer-dies-after-head-injury-in-spain/articleshow/119248756.cms,"A general view during the Premier League match at Vitality Stadium during the English Premier League soccer match between Bournemouth and Brentford, in Bournemouth, England, Saturday, March 15, 2025. (Zac Goodwin/PA via AP)

Go Beyond The Boundary with our YouTube channel.

A promising Chinese footballer who suffered a serious head injury while playing in Spain has died a day short of his 19th birthday, his club said Thursday.Guo Jiaxuan fell into a coma last month after an accident during a training match between the Beijing men's U-20 team and Spanish side RC Alcobendas in Madrid.The youth international was declared ""brain dead"" by a local hospital before being transferred to a Beijing hospital after his condition deteriorated, where he died Wednesday evening.The teenager's family have accused the Beijing Football Association of withholding information about the incident and failing to communicate with them.Chinese Super League club Beijing Guoan vowed to ""do its utmost to properly handle the aftermath and provide all necessary help and support to Guo Jiaxuan's family"".""We've lost a child who loves football. May Jiaxuan rest in peace!"" the club said in a post on social media.The specific circumstances that led to Guo's fatal injury remain unclear.His family have demanded video footage of the match, details on Guo's medical treatment before he reached hospital and information about his insurance.Guo's brother posted Thursday on social media a black and white photo of the young defender with the caption: ""He'll forever be frozen on the last day of his 18th year.""His family ""just want the truth and justice"", the brother wrote earlier this week.Guo played for the U-19 team of top-tier Beijing Guoan and was selected for China's U-17 team in 2023.He was also once part of the FC Bayern World Squad project run by Germany's largest club.In an online statement Thursday, the Beijing FA said it had refrained from ""disclosing information"" since the incident to ""avoid irrelevant personnel interfering with medical work, and taking into account the feelings of family members"".It added they had now obtained video footage of the match and organised experts to analyse it.""We have made every effort to coordinate medical resources for treatment and meet the needs of his family as much as possible"", the Beijing FA said.Hundreds of social media users offered condolences.""It's a loss of such a bright future at such a young age,"" one user wrote.""I wish him happy playing in heaven,"" another said.""Condolences, there is no treatment for brain death,"" wrote another.","Guo Jiaxuan fell into a coma last month after an accident during a training match. He was declared ""brain dead"" by a local hospital before being transferred to a Beijing hospital. His condition deteriorated and he died Wednesday evening. His family have accused the Beijing Football Association of withholding information.","https://static.toiimg.com/thumb/msid-119248913,imgsize-158050,width-400,resizemode-4/119248913.jpg"
"Back from retirement, Sunil Chhetri inspires India to first win in 489 days",https://timesofindia.indiatimes.com/sports/football/top-stories/back-from-retirement-sunil-chhetri-inspires-india-to-first-win-in-489-days/articleshow/119242115.cms,"File image of Sunil Chhetri (TOI Phoo)

Go Beyond The Boundary with our YouTube channel.

SHILLONG: Sunil Chhetri justified being coaxed out of his international retirement by a beleaguered India coach Manolo Marquez with a performance on his return to the national fold, which seemed like he had never left at all. That, and a fine glancing header for his 95th career goal helped give India its first international win in over a year — after 489 days — a 3-0 scoreline against Maldives here on Wednesday.Chhetri who started the game and stayed in the thick of things till he was substituted in the 82nd minute, helped himself to a goal in the 76th. Before that, Rahul Bheke (34) and Liston Colaco (66) had done enough to put the issue beyond Maldives’s reach.Marquez got his first win as India head coach and India got their first victory after over a year. They were winless in their last five international games with two of those being losses.For the first half hour, however, both sides looked to be playing a friendly game without fire as the play lacked any quality moves at both ends of the pitch. Once Bheke scored the opener with a header from Brandon Fernandes corner from left, the complexion of the match changed for the better for the home side.Despite the pre-game craze, the official attendance for India’s first ever international game in Shillong was a modest 6,798. On the lukewarm response, the Meghalaya Football Association (MFA) said it being a weekday as well as a friendly could be they reason for low turnout.They were optimistic it would be a full house when Bangladesh come calling Tuesday. Still, there was enough support for Chhetri, the crowd screaming his name, and he didn’t disappoint.The first half ended with India keeping their nose ahead with the sole lead. Five minutes after the change of ends, India found themselves with a brilliant chance to double their lead, only to be denied off the goalline by the Maldives defence.In the 66th minute, Maldives goalkeeper Hussain Shareef forced an excellent save with his leg, but the resultant corner produced the goal India were looking for. This time Naorem Mahesh Singh curled his corner from left towards the second post where an unmarked Colaco rose to the occasion to double the advantage and broke into a Cristiano Ronaldo-like celebration near the corner flag.But the stand erupted in joy only when Chhetri brought in his 95th strike towards the end on his international return as he flicked a header following Colaco’s assist.Maldives barely entered the Indian territory throughout the match.",India beat Maldives 3-0 in their first international game in over a year. Sunil Chhetri scored his 95th goal for the national team. Rahul Bheke and Liston Colaco also scored for India. India were winless in their last five international games.,"https://static.toiimg.com/thumb/msid-119242245,imgsize-84252,width-400,resizemode-4/119242245.jpg"
