Article Title,Article Link,Article Text,Article Summary,Article Image
'They did bad things': Donald Trump orders crackdown on law firms who challenged him,https://timesofindia.indiatimes.com/world/us/they-did-bad-things-donald-trump-orders-crackdown-on-law-firms-who-challenged-him/articleshow/119361813.cms,".





Trump Responds To Claims That His Actions Towards Law Firms Are ‘Coercion’: They ‘Did Bad Things’

US president Donald Trump has ordered Attorney General Pam Bondi to review the actions of lawyers and law firms that his administration believes filed frivolous lawsuits or attempted to block immigration policies.In the Friday-night memo first reported by CNN, Trump accused some legal professionals of engaging in ""frivolous, unreasonable, and vexatious litigation"" against the government. The directive asks Bondi to review lawsuits filed in the past eight years and recommend possible actions against attorneys found to have acted improperly. This could include revoking security clearances, cancelling federal contracts, or other penalties.The memo's vague language leaves it unclear what specific actions would warrant punishment. However, it explicitly calls for misconduct complaints against lawyers working on immigration-related cases.Trump has long expressed frustration with legal opposition to his policies, particularly regarding immigration. His administration has faced numerous legal challenges over travel bans, asylum restrictions, and border enforcement measures. This latest move is seen as an attempt to deter further lawsuits.“Far too many attorneys and law firms have long ignored these requirements when litigating against the Federal Government or in pursuing baseless partisan attacks,” Trump said in the presidential memorandum released by the White House on Saturday.During Friday's Oval Office meeting, president Trump responded to questions about his actions towards law firms. ""They went after me for years ruthlessly, violently, illegally. They are not babies. They are very sophisticated people. They did bad things. They went after me for years.""The White House defended the decision in a post on X, saying, ""In everything we do, we're restoring law, restoring order, and restoring public safety in America... and bringing honour, integrity, and accountability back to the highest levels of government.""Trump’s actions against the legal community seem to have led at least one major law firm to make concessions this week. According to New York Post, Paul Weiss, a prominent law firm known for working with Democratic clients, agreed to provide $40 million in pro bono legal services to the Trump administration. This decision was made to bypass an executive order that would have restricted the firm from representing clients before the federal government.","US president Donald Trump has ordered Attorney General Pam Bondi to review the actions of lawyers and law firms. Trump accused some legal professionals of engaging in ""frivolous, unreasonable, and vexatious litigation"" against the government. Bondi will review lawsuits filed in the past eight years and recommend possible actions against attorneys found to have acted improperly.","https://static.toiimg.com/thumb/msid-119362361,imgsize-26682,width-400,resizemode-4/119362361.jpg"
Fire breaks out at Walt Disney World's EPCOT French pavilion in Florida,https://timesofindia.indiatimes.com/world/us/fire-breaks-out-at-walt-disney-worlds-epcot-french-pavilion-in-florida/articleshow/119360609.cms,"Walt Disney World's EPCOT (Image credit: Disneyworld website)

A fire broke out Saturday afternoon backstage at the France Pavilion in Walt Disney World 's popular EPCOT theme park, according to Disney officials who confirmed the incident with FOX 35 News. Authorities stated that no one was injured in the blaze.The fire reportedly began when a walk-in cooler caught fire behind the scenes of the French-themed pavilion. Disney officials confirmed to FOX that the fire was quickly extinguished, though videos circulating on social media show smoke continuing to rise from the area.The incident occurred during a busy period at the park, as guests flock to EPCOT for Spring Break and the International Flower & Garden Festival, which runs through June 2.It remains unclear what time the fire started and the extent of the blaze, but authorities are continuing to investigate the incident.EPCOT is one of four theme parks at Walt Disney World Resort, which is located approximately 20 miles southwest of Orlando, Florida. The France Pavilion is part of EPCOT's World Showcase and is situated between the Morocco and United Kingdom pavilions.",A fire broke out backstage at the France Pavilion in Walt Disney World's popular EPCOT theme park. The fire reportedly began when a walk-in cooler caught fire behind the scenes of the French-themed pavilion. Authorities stated that no one was injured in the blaze.,"https://static.toiimg.com/thumb/msid-119360793,imgsize-1117087,width-400,resizemode-4/119360793.jpg"
Do foreigners have free speech rights in the United States?,https://timesofindia.indiatimes.com/world/us/do-foreigners-have-free-speech-rights-in-the-united-states/articleshow/119360286.cms,"Two Indian scholars are among those targeted by Trump administration for what it calls 'support' for Hamas. In India, foreigners don't enjoy constitutional protection of freedom of speech. But the situation is more complex in America , because of its First Amendment. Here's a short explainer on the legal ambiguity

Ranjini Srinivasan and Badar Khan Suri have been at the receiving end of America’s new deportation policy targeting those seen to be sympathising with the Palestinian group Hamas. The latter is banned as a terrorist organisation by US, and the Trump administration has been clear that foreign scholars in the American university system found supporting Hamas will have their visas revoked and deported. But can merely expressing a political opinion attract deportation proceedings? Does freedom of speech only apply to citizens? What does Indian law say in similar context? Here’s a breakdown of the legal nuances: What’s the Indian legal view?Article 19(1)(a) of the Constitution of India provides for the fundamental right to freedom of speech and expression. The article begins with ‘All citizens shall have the right... to freedom of speech and expression’. Therefore, the position in India about applicability of this right is unambiguous and applies only to citizens, not foreigners. What about the US First Amendment? Are foreigners in US with legal visas covered?US Constitution states that ‘Congress shall make no law... abridging the freedom of speech’. Moreover, the constitution makers in US spoke about ‘the people’, which could be extended to any person who is validly within the territory of the country, a throwback to America’s founding. Thus, given that the First Amendment essentially is a restriction on Congress, from plain reading it applies even when Congress is making a law governing non-citizens of the country with valid visas. One can also argue that this applies to illegal immigrants. In fact, on this basis, institutions like Columbia University’s Knight First Amendment Institute have called Trump’s deportation of students partaking in political pro-Palestine speeches, as illegal and unconstitutional.What is Trump’s position? However, the current US administration is likely to take the defence of the interplay of US constitution with other existing statutes that regulate the activities of non-citizens. In the past, similar ploys have been used by other presidents to stifle political opposition. These are some examples.Alien Enemies Act 1798 was introduced by president John Adams to restrain political debate, convicting multiple non-citizens, which were later overturned when president Jefferson came to power. During the 1950s at the height of the anti-communism wave in US, Congress passed laws banning the Communist Party and allowing the deportation of noncitizen members. Robert Galvan, a longtime US resident, faced deportation for past Communist Party membership before the laws were enacted. The US Supreme Court upheld his deportation, though Justice Hugo Black dissented, arguing it was unfair to punish Galvan for past actions which were legal.In Reno v. American Arab Anti-Discrimination Committee, US govt sought to deport eight legal US residents for their involvement in a Palestinian liberation group. The group argued they were being selectively targeted for their political views, but the US govt shifted to immigration law violations instead. The Supreme Court, with Justice Scalia writing the majority opinion, ruled that non-citizens unlawfully in US cannot use selective enforcement as a defence against deportation. However, the question of rights of lawful non-citizens was per se not touched upon.So, there is no clear-cut answer whether the First Amendment protects non-citizens. US Constitution allows for interpretation, particularly regarding undocumented immigrants, and the Supreme Court has yet to make a definitive ruling. Additionally, the First Amendment does not specify whether “the people” entitled to freedoms like speech, religion, and assembly refers strictly to citizens or includes a wider group, such as visitors, students, and workers in the US.","In India, foreigners don't enjoy constitutional protection of freedom of speech. But the situation is more complex in America, because of its First Amendment. Here's a short explainer on the legal ambiguity in the US. Ranjini Srinivasan and Badar Khan Suri have been at the receiving end of America's new deportation policy.","https://static.toiimg.com/thumb/msid-119360634,imgsize-54680,width-400,resizemode-4/119360634.jpg"
Trump plans his tariff 'Liberation Day',https://timesofindia.indiatimes.com/world/us/trump-plans-his-tariff-liberation-day/articleshow/119360180.cms,"President Donald Trump's coming wave of tariffs is poised to be more targeted than the barrage he has occasionally threatened, aides and allies say, a potential relief for markets gripped by anxiety about an all-out tariff war. Trump is preparing a ""Liberation Day"" tariff announcement on April 2, unveiling so-called reciprocal tariffs he sees as retribution for tariffs and other barriers from other countries, including longtime US allies. ""April 2nd is going to be liberation day for America. We've been ripped off by every country in the world, friend and foe,"" Trump said in the Oval Office Friday. It would bring in ""tens of billions,"" he added, while another aide said recently the tariffs could bring in trillions of dollars over a decade.","Trump is preparing a ""Liberation Day"" tariff announcement on April 2. ""We've been ripped off by every country in the world, friend and foe,"" he said Friday. It would bring in ""tens of billions,"" he added, while another aide said it could bring in trillions.","https://static.toiimg.com/thumb/msid-47529300,imgsize-110164,width-400,resizemode-4/47529300.jpg"
Elon Musk enters hospitality business,https://timesofindia.indiatimes.com/world/us/elon-musk-enters-hospitality-business/articleshow/119360149.cms,"A retro-futuristic diner is rising on Santa Monica Boulevard in Los Angeles. Curved, silvery and flanked by two outdoor film screens, it looks as if a flying saucer sailed out of a 1950s drive-in movie and came to rest in the parking lot.An opening date has not been announced, but Tesla's all-night diner, theater and charging station is clearly on its way. For many months now, the company has been approaching well-known chefs about providing the food.In 2023, when Musk posted on his social platform, X, that Tesla would build a diner in Los Angeles, he described it as ""Grease meets Jetsons with Supercharging."" As he has often done, he put his finger on a major piece of culture ripe for reinvention - in this case, gas station dining in the age of electric cars, which need longer to recharge than it takes to top off a tank - and put a visionary, gee-whiz spin on it. That was before the chain saw.Construction on the half-acre complex, designed by engineering and architecture firm Stantec, has moved rapidly since it began in Sept 2023. Above white charging stations that stand in the paved parking lot like headstones are two elevated screens, which a building permit application filed in 2022 said would show films lasting about half an hour, or roughly the time it would take to charge a vehicle. Tesla app was updated with code for a diner menu in Jan.","An opening date has not been announced, but Tesla's all-night diner, theater and charging station is clearly on its way. For many months now, the company has been approaching well-known chefs about providing the food. Construction on the half-acre complex, designed by engineering and architecture firm Stantec, has moved rapidly since it began in 2023.","https://static.toiimg.com/thumb/msid-119360394,imgsize-15334,width-400,resizemode-4/119360394.jpg"
"Man from Gujarat, daughter killed in US store shooting",https://timesofindia.indiatimes.com/world/us/man-from-gujarat-daughter-killed-in-us-store-shooting/articleshow/119359364.cms,"AHMEDABAD: A 56-year-old man and his daughter, originally from Mehsana in Gujarat and now settled in the US, were shot dead at a store in Virginia on March 20.Pradeep Patel and his 24-year-old daughter Urmi were shot by a person identified as George Frazier Devon Wharton. Pradeep died on the spot, while Urmi succumbed to injuries Saturday.Wharton has been arrested, but his motive remains unclear so far.Pradeep was from Kanoda village in Mehsana. He and family had moved to the US in 2019 on visitor visas, and eventually settled there, managing convenience stores run by the Gujarati Patel community. They had taken charge of the current store four months ago. The family includes Pradeep's wife, two daughters who are married, and a son who is in Canada.Chandu Patel, Pradeep's uncle, said: ""They had just opened the store at 5am on March 20 when a man entered and started firing.""","Pradeep Patel and his 24-year-old daughter Urmi were shot by a person identified as George Frazier Devon Wharton. Pradeep died on the spot, while Urmi succumbed to injuries Saturday. Wharton has been arrested, but his motive remains unclear so far.","https://static.toiimg.com/thumb/msid-119359843,imgsize-11482,width-400,resizemode-4/119359843.jpg"
"US to revoke legal status of 5,30,000 LatAm immigrants",https://timesofindia.indiatimes.com/world/us/us-to-revoke-legal-status-of-530000-latam-immigrants/articleshow/119359128.cms,"US president Donald Trump

'Revoking parole status to expedite deportation'

WASHINGTON: US President Donald Trump's administration will revoke the temporary legal status of 530,000 Cubans, Haitians, Nicaraguans and Venezuelans in the country, according to a Federal Register notice on Friday, the latest expansion of his crackdown on immigration.The move, effective April 24, cuts short a two-year ""parole"" granted to the migrants under former President Joe Biden that allowed them to enter the country by air if they had US sponsors. Trump, a Republican, took steps to ramp up immigration enforcement after taking office, including a push to deport record numbers of migrants in the US illegally. ReutersHe has argued that the legal entry parole programmes launched under his Democratic predecessor overstepped the boundaries of federal law and called for their termination in a Jan 20 executive order.Trump said on March 6 that he would decide ""very soon"" whether to strip the parole status from some 240,000 Ukrainians who fled to the US during the conflict with Russia. The remarks came in response to a report that said his administration planned to revoke the status for Ukrainians as soon as April.Biden launched a parole entry programme for Venezuelans in 2022 and expanded it to Cubans, Haitians and Nicaraguans in 2023 as his administration grappled with high levels of illegal immigration from those nationalities. Diplomatic and political relations between the four countries and the US have been strained.The new legal pathways came as Biden tried to clamp down on illegal crossings at the US-Mexico border. The Trump administration's decision to strip the legal status from half a million migrants could make many vulnerable to deportation if they choose to remain in the US. It remains unclear how many who entered the US on parole now have another form of protection.In a notice set to formally publish in the Federal Register on Monday, the US department of homeland security said revoking the parole status would make it easier to place the migrants in a fast-track deportation process called ""expedited removal"".Under a Trump-era policy implemented in Jan, expedited removal can be applied to certain migrants in the US for two years or less.","The move, effective April 24, cuts short a two-year ""parole"" granted to the migrants under former President Joe Biden. Trump, a Republican, took steps to ramp up immigration enforcement after taking office. He has argued that the legal entry parole programmes launched under his Democratic predecessor overstepped the boundaries of federal law.","https://static.toiimg.com/thumb/msid-119359787,imgsize-24540,width-400,resizemode-4/119359787.jpg"
"Canada Travel Advisories: Canada updates travel advisories for US, urges 'high degree of caution' in China",https://timesofindia.indiatimes.com/world/us/canada-updates-travel-advisories-for-us-urges-high-degree-of-caution-in-china/articleshow/119355229.cms,"Canada has updated its travel advisories for the US and China.

Canada's travel advisory for China



Canada has now updated its travel advisories for the United States and China in the backdrop of the ongoing tariff war with the US and after China executed four Canadians in recent weeks. The update said Canadians who are staying in the United States for more than 30 days should make sure that they are registered. This comes as the Donald Trump administration made the registration mandatory. Earlier, Canadians did not need any visa or registration to travel to the US.“Canadians and other foreign nationals visiting the United States for periods longer than 30 days must be registered with the United States Government,” the latest travel advisory to the United States said. “Failure to comply with the registration requirement could result in penalties, fines, and misdemeanor prosecution.”Visitors can consult the US Citizenship and Immigration Services website to check if they need to register and how to do so, the advisor said. Travelers can see if they have been automatically registered on entry to the US by looking at their I-94 admission form on the US CBP website, the advisory said.Apart from the US, Canada updated its travel advisory to China as well after foreign affairs minister Melanie Joy said earlier this week that China executed four Canadians in recent months. The updated advisory warned Canadians to exercise a ""high degree of caution"" in China -- especially those with dual citizenship who may be denied access to Canadian consular services if they entered the country on a Chinese passport.“Our ability to provide consular assistance in China is limited due to the level of transparency in China’s judicial system,” the advisory said. “It may also impact your ability to obtain effective legal assistance.”The Canadian travel advisory to China also warned that non-violent acts such as financial crimes may incur “severe punishment” in the country. It adds that travellers may also face an exit ban if they are linked to people “in any open civil or criminal investigations, including business disputes.”","Canada has updated its travel advisories for the US and China. The update said Canadians who are staying in the United States for more than 30 days should make sure that they are registered. Earlier, Canadians did not need any visa or registration to travel to the US.","https://static.toiimg.com/thumb/msid-119355209,imgsize-1032438,width-400,resizemode-4/119355209.jpg"
Cornell student Momodou Taal who praised Oct 7 asked to surrender to ICE for deportation after he sued Trump,https://timesofindia.indiatimes.com/world/us/cornell-student-momodou-taal-who-praised-oct-7-asked-to-surrender-to-ice-for-deportation-after-he-sued-trump/articleshow/119354722.cms,"Cornell student Momodou Taal has been asked to surrender to ICE for deportation after he sued Donald Trump.

Momodou Taal , a Cornell graduate student, and a dual citizen of the UK and the Gambia, has been asked to surrender to Immigration and Customs Enforcement, by the Department of Justice, according to a court filing. This is the latest incident of the Donald Trump administration taking stern steps against foreign students accusing them of Hamas support.""ICE invites Mr. Taal and his counsel to appear in-person at the HSI Office in Syracuse at a mutually agreeable time for personal service of the NTA and for Mr Taal to surrender to ICE custody. Accordingly, if you are interested in proposing such a date and time, we will promptly forward it to ICE for consideration,"" the email read.Taal, however, faced action from the university earlier and was suspended twice for his participation in pro-Palestine protests.One of Taal's attorneys, Eric Lee, told NBC that before the email asking him to surrender was sent, unidentified agents showed up outside his student apartment building and began asking other residents about him. ""It is not yet clear what grounds for removal the government alleges exist here,"" Lee said in his court filing on Friday, adding that Taal has been living in the US and has been admitted into the country multiple times.""Trump is attempting to detain me to prevent me from having my day in court,"" Taal posted on X. His day in court refers to his lawsuit challenging the Trump administration's executive orders to ""combat anti-semitism"" on college campuses. “He lives in constant fear that he may be arrested by immigration officials or police as a result of his speech,” Taal’s attorneys said in the lawsuit that they think might have attracted the latest plan to deport him.On October 7, 2023, immediately after the Hamas attack on Israel, Taal posted, “Colonised peoples have the right to resist by any means necessary” and “Glory to the resistance!” drawing massive flak.","Momodou Taal, a dual citizen of the UK and the Gambia, has been asked to surrender to Immigration and Customs Enforcement, by the Department of Justice, according to a court filing. This is the latest incident of the Donald Trump administration taking stern steps against foreign students accusing them of Hamas support.","https://static.toiimg.com/thumb/msid-119354766,imgsize-97132,width-400,resizemode-4/119354766.jpg"
Texas grandfather shot dead inside McDonald's while buying Happy Meals for grandkids,https://timesofindia.indiatimes.com/world/us/texas-grandfather-shot-dead-inside-mcdonalds-while-buying-happy-meals-for-grandkids/articleshow/119353673.cms,"A Texas grandfather lost his life in a tragic incident after being caught in the crossfire of a gunfight while purchasing lunch for his grandchildren at a popular fast-food restaurant.Jorge Arbaiza, 61, was fatally shot multiple times inside a McDonald's in Houston on Sunday, according to a statement from the Harris County sheriff's office . Arbaiza had been ordering Happy Meals for his two grandchildren when a gunfight erupted between two groups of men, leading to chaos inside the restaurant, which was filled with customers and children.His wife, Teresa, who had been married to him for nearly 40 years, witnessed the harrowing events unfold while waiting outside in the car with their grandchildren. Speaking to KHOU 11, she recalled the terrifying moments.""I couldn't leave the kids alone. I could not go inside,"" Teresa said. ""The kids were crying, and they were scared.""Just seconds before the shooting began, Teresa noticed a man with a gun in her vehicle's rearview mirror. When she did not see her husband running out with the other customers, she called his cellphone. The last words she heard from him were chilling: ""I'm dying. I'm going to die.""Arbaiza was airlifted to a hospital but later succumbed to his injuries. Harris County sheriff Ed Gonzalez said that in his final moments, Arbaiza made the sign of the cross and prayed. Gonzalez condemned the violence as ""senseless.""Stuart Brown, the owner and operator of the Houston McDonald's, also expressed his condolences in a statement to Fox News Digital. ""We are deeply saddened by this senseless violence that led to a tragic loss of life. Our thoughts are with the victim's family, and we are assisting the local police department in any way that we can.""Authorities confirmed that one of the men involved in the shooting was also injured and taken to a hospital, where detectives questioned him. Investigators used security footage to track a suspect vehicle and identified multiple individuals linked to the brawl.On Thursday, the Harris County sheriff's office arrested Antonio Ridge and charged him with Arbaiza's murder. Ridge is currently being held in the Harris County Jail.Further investigations revealed that a firearm used in the shooting had been illegally modified with a ""Glock switch,"" a device that converts a semi-automatic weapon into an automatic one. Sheriff Gonzalez has since pledged his support for a proposed Texas bill that would criminalise the possession and use of such modifications.""These switches are a serious threat to our community and law enforcement,"" Gonzalez said on social media. ""Let's get this bill passed and named in honor of Mr Arbaiza.""","Jorge Arbaiza, 61, was fatally shot multiple times inside a McDonald's in Houston on Sunday. His wife, Teresa, witnessed the harrowing events unfold while waiting outside in the car with their grandchildren. Investigators used security footage to track a suspect vehicle and identified multiple individuals linked to the brawl.","https://static.toiimg.com/thumb/msid-119353803,imgsize-627950,width-400,resizemode-4/119353803.jpg"
Pakistan confirms 2nd mpox case in 2025,https://timesofindia.indiatimes.com/world/pakistan/pakistan-confirms-2nd-mpox-case-in-2025/articleshow/119361579.cms,"(ANI photo)

KARACHI: Pakistan's Sindh Health Department has confirmed a monkeypox (mpox) case in Karachi, marking the first instance of the disease in the city, ARY News reported on Saturday.The patient, a 28-year-old male resident of Shah Latif Town, contracted the virus after his wife showed symptoms. The patient's wife has a travel history abroad.The man has been placed in an isolation ward to prevent the spread of harmful infections to others.Earlier on January 25, Pakistan reported its first case of viral disease Monkeypox, also known as mpox, in 2025, ARY News reported. The patient, who returned from Dubai on January 24, was identified through screening at the Peshawar airport, according to Pakistan Ministry of Health spokesperson.The patient has been taken to Services Hospital Peshawar for treatment. The latest case takes the total number of mpox cases in Pakistan to 10 since the health emergency was declared, as per ARY News.Pakistan's Ministry of Health has said that effective measures are being taken to protect the people from mpox. The travel history of the patient has disclosed connections to Gulf nations, sparking concerns regarding the virus's spread.Earlier, a passenger travelling from Sharjah showed symptoms of monkeypox during medical screening. According to airport sources, a passenger identified as Javed Ahmed, travelled from Sharjah, has tested positive for symptoms of monkeypox, ARY News reported.Ahmed, a resident of Rajanpur, was taken to isolation ward for precautionary measures. Medical authorities have said the case is alarming and are taking strict precautions.Monkeypox is a viral disease caused by the Mpox virus. Even though the natural reservoir of the virus remains unidentified, African rodents and non-human primates like monkey are suspected to harbor the virus and spread it to humans.The disease typically starts with a rash that appears 1 to 3 days following the onset of fever, starting on the face and then spreading to other parts of body. The rash progresses through several stages like vesicles, macules, papules, pustules, and scabs, according to ARY News report.Additional symptoms may include exhaustion, swollen lymph nodes, headache and exhaustion. The incubation period generally lasts from 7 to 14 days, however, it can vary between 5 and 21 days. The illness generally lasts between 2 and 4 weeks.","Pakistan's Sindh Health Department has confirmed a monkeypox case in Karachi. The patient, a 28-year-old male resident of Shah Latif Town, contracted the virus after his wife showed symptoms. The man has been placed in an isolation ward to prevent the spread of harmful infections to others.","https://static.toiimg.com/thumb/msid-119361839,imgsize-945194,width-400,resizemode-4/119361839.jpg"
Pakistan returns Uri couple drowned in Jhelum,https://timesofindia.indiatimes.com/world/pakistan/pakistan-returns-uri-couple-drowned-in-jhelum/articleshow/119351839.cms,"Uri: Indian Army jawans facilitate the return of the mortal remains of two missing individuals from Baramulla district after Pakistan-occupied Kashmir (PoK) authorities handed over their bodies at the Kaman post along the Line of Control, in Uri. A young male and female from the villages of Bagtan and Kamalkote drowned in the Jhelum river and their bodies were drifted to PoK side. (PTI Photo)

SRINAGAR: The bodies of a young Kashmiri man and woman who jumped into the Jhelum near the LoC in Uri on March 5 were returned to their families Saturday after being retrieved from separate spots in the river in PoK. The handover took place at Kaman Post bridge, a crossing point originally built for trade and travel between the two sides of Kashmir.The bridge was opened for the first time since India suspended cross-LoC trade and travel in April 2019, citing concerns that the route was being misused by “Pakistan-based elements for funnelling weapons, narcotics, and fake money”.Though J&K police and disaster response teams had searched extensively, the bodies were found weeks later in PoK — 19-year-old Asiya Bano’s on March 19 and 22-year-old Yassir Hussain Shah’s on March 21. It wasn’t clear why the two natives of Uri in Baramulla district jumped into the Jhelum, which flows from J&K to Pakistan and joins the Chenub, a tributary of the Indus.Following a formal request from India, Pakistani authorities agreed to return the bodies. Senior civil and military officers from both countries, along with medical teams, facilitated the transfer at Kaman Post, about 115km east of Srinagar.“This was a humanitarian effort taken by both nations,” said NC legislator Sajjad Shafi from Uri. “The return of the bodies provides much-needed closure and relief to grieving loved ones.”","The bodies of a young Kashmiri man and woman who jumped into the Jhelum near the LoC in Uri on March 5 were returned to their families Saturday after being retrieved from separate spots in the river in PoK. The handover took place at Kaman Post bridge, a crossing point originally built for trade and travel between the two sides of Kashmir.","https://static.toiimg.com/thumb/msid-119351821,imgsize-338396,width-400,resizemode-4/119351821.jpg"
Pakistan detains leading Baloch rights activist: Police,https://timesofindia.indiatimes.com/world/pakistan/pakistan-detains-leading-baloch-rights-activist-police/articleshow/119337872.cms,"Photo/ANI

QUETTA: Pakistan detained a leading female Baloch rights activist on Saturday for holding a sit-in in southwestern Balochistan at which three protesters were also killed, police said.Mahrang Baloch, one of Pakistan's most prominent human rights advocates, has long campaigned for the Baloch ethnic group from the southwestern province of Balochistan, which alleges being subjected to extrajudicial harassment, arrests and killings by Islamabad.The Pakistan government says its forces are fighting separatist militants who target state forces and foreign nationals in the mineral-rich province that borders Afghanistan and Iran.""She, along with 17 other protesters, including 10 men and seven women, has been arrested,"" a senior police official told AFP on condition of anonymity, as he was not authorised to speak to the media.""It is currently being assessed what charges should be filed against them,"" he added.The protesters had been holding a sit-in on Friday outside the University of Balochistan, demanding the release of members of their support group, whom they allege had been detained by security agencies.The Baloch Yakjehti Committee, a support group led by Baloch, said she was arrested along with other protesters in a ""brutal pre-dawn crackdown by state security forces"".The confrontation left at least three protestors dead a provincial government spokesman said, with both sides blaming each other.- 'Cease to use force' -It comes after the province saw a dramatic train siege this month that officials said resulted in around 60 deaths, half of whom were separatists behind the assault.The assault was claimed by the Baloch Liberation Army (BLA), one of several separatist groups that accuse outsiders of plundering the province's natural resources.""The authorities must immediately cease to use force against peaceful protestors and release those arbitrarily detained,"" demanded the independent Human Rights Commission of Pakistan (HRCP) in a statement.""The use of disproportionate and unlawful kinetic means by the state must cease immediately to pave the way for a purposeful political solution,"" it added.Baloch was barred from traveling to the United States last year to attend a TIME magazine awards gala after being named on the 2024 TIME100 Next list of ""rising leaders"".She began her activist career at the age of 16 in 2009 when her father went missing in an alleged ""enforced disappearance"". His body was found two years later.Protests and advocacy among the Baloch are generally led by women, who say their male counterparts have suffered the worst in a decades-long state crackdown.","Mahrang Baloch is one of Pakistan's most prominent human rights advocates. She has long campaigned for the Baloch ethnic group from the southwestern province of Balochistan. Baloch Yakjehti Committee, a support group led by Baloch, said she was arrested along with other protesters.","https://static.toiimg.com/thumb/msid-119337937,imgsize-941736,width-400,resizemode-4/119337937.jpg"
"Baloch activist Mahrang Baloch alleges Pakistani security forces fired on protesters in Quetta, one dead",https://timesofindia.indiatimes.com/world/pakistan/baloch-activist-mahrang-baloch-alleges-pakistani-security-forces-fired-on-protesters-in-quetta-one-dead/articleshow/119326757.cms,"(ANI photo)

NEW DELHI: Prominent Baloch activist Mahrang Baloch has accused Pakistani security forces of opening fire on peaceful protesters in Pakistan's Quetta, resulting in multiple injuries and one death.Taking to X, she condemned the incident, stating, ""In Quetta, police opened indiscriminate fire on peaceful protesters, leaving many injured and one protester dead. This is how the state responds to peaceful demonstrations in Balochistan.""The human rights situation in Balochistan was also raised at the 58th session of the United Nations Human Rights Council (UNHRC) in Geneva.Niaz Baloch, Coordinator of the Baloch National Movement (BNM) foreign department and a central committee Member, highlighted ongoing repression in the region.He claimed that political organisations like the Baloch Students Organisation-Azad (BSO-A) and the BNM face severe crackdowns, with members being arbitrarily detained, harassed, and silenced.""Enforced disappearances have become a systematic tool of oppression in Balochistan,"" he said, emphasizing the seriousness of the crisis.He cited recent cases of enforced disappearances, including Beeberg Zehri, a Central Committee member of the Baloch Yakjehti Committee, and his brother Hammal Zehri, a scientist. Psychiatrist and Bolan Medical College Vice Principal Ilyas Baloch was also among those forcibly disappeared, along with more than a dozen members of the Qambarani family. Human rights activist Saeeda Baloch and her sister were reportedly arrested as well.Extrajudicial killings by state-backed groups further escalate the crisis, Niaz Baloch alleged. He pointed to the brutal killing of Shah Jahan Baloch, the brother of BSO Azad's missing chairman Zahid Baloch, in Naal as an example of ""collective punishment inflicted upon Baloch families.""According to BNM and other Baloch nationalist groups, enforced disappearances, targeted killings, and intimidation tactics are being used by the Pakistani government to suppress political activists and human rights defenders in the region.",Prominent Baloch activist Mahrang Baloch has accused Pakistani security forces of opening fire on peaceful protesters in Pakistan's Quetta. The human rights situation in Balochistan was also raised at the 58th session of the United Nations Human Rights Council in Geneva.,"https://static.toiimg.com/thumb/msid-119326873,imgsize-893564,width-400,resizemode-4/119326873.jpg"
Pakistani Taliban kill five police officers in multiple attacks across Khyber Pakhtunkhwa,https://timesofindia.indiatimes.com/world/pakistan/pakistani-taliban-kill-five-police-officers-in-multiple-attacks-across-khyber-pakhtunkhwa/articleshow/119307461.cms,"Pakistani Taliban killed at least five police officers and injured six others in a series of attacks across Khyber Pakhtunkhwa province, a police official told AFP on Friday.Pakistani Taliban, also known as Tehreek-e-Taliban Pakistan (TTP), claimed responsibility for the assaults, which come after the group announced a ""spring campaign"" against security forces in mid-March.Since launching their campaign, the TTP has taken credit for over 80 attacks in the mountainous Khyber Pakhtunkhwa province, which shares a porous border with Afghanistan.Peshawar's police chief, Qasim Ali, noted a significant increase in attacks targeting police recently. The region experiences daily incidents, with the military frequently reporting the elimination of ""terrorists"".Following TTP's offensive announcement, Ali documented attacks on police across nine districts within just two days, stating that the force has intensified its counterterrorism operations in response.According to AFP's records, since the start of this year, militant attacks against the state in Khyber Pakhtunkhwa and adjacent Balochistan province have resulted in over 170 casualties, predominantly security personnel.Earlier this month, Balochistan experienced a train hijacking incident, during which 33 attackers were killed, and over 340 passengers were successfully rescued in a high-intensity operation in the southwest region.","Pakistani Taliban claim responsibility for a series of attacks in Khyber Pakhtunkhwa province. The group announced a ""spring campaign"" against security forces in mid-March. Police chief in Peshawar documented attacks on police across nine districts within just two days.","https://static.toiimg.com/thumb/msid-119308226,imgsize-751146,width-400,resizemode-4/119308226.jpg"
